state,country,shape,latitude,longitude 
ny,us,changing,42.8922222,-76.1055556
wa,us,light,48.9466667,-122.4508333
ny,us,flash,42.6525,-73.7566667
,,other,-5.129547,-80.120569
va,us,circle,36.7161111,-77.0683333
,,formation,22.396428,114.109497
ca,us,oval,37.8044444,-122.2697222
wa,us,other,48.9202778,-122.3413889
wa,us,fireball,48.1172222,-122.7591667
wa,us,sphere,47.9130556,-122.0969444
wa,us,circle,47.2033333,-122.2391667
co,us,triangle,38.2544444,-104.6086111
wa,us,unknown,47.6063889,-122.3308333
wa,us,teardrop,47.6063889,-122.3308333
wa,us,other,47.6063889,-122.3308333
wa,us,unknown,47.3811111,-122.2336111
wa,us,fireball,47.8211111,-122.3138889
wa,us,light,46.8883333,-122.6872222
wi,us,light,42.6011111,-89.6383333
pa,,light,40.616187,-79.72411
ny,us,cigar,41.9269444,-73.9977778
md,us,cigar,39.1730556,-77.2719444
,,cross,39.337515,20.289964
az,us,other,35.0241667,-110.6966667
id,us,teardrop,47.9480556,-116.7069444
nm,us,fireball,35.1472222,-107.8508333
wa,us,fireball,48.0319444,-122.7569444
fl,us,other,28.5380556,-81.3794444
ny,us,egg,40.7141667,-74.0063889
ny,us,light,40.7141667,-74.0063889
ca,us,other,37.6941667,-122.0852778
wa,us,unknown,47.8108333,-122.3761111
ut,us,unknown,40.5219444,-111.9383333
ny,us,changing,40.7141667,-74.0063889
me,us,circle,43.5008333,-70.4433333
wa,us,light,47.6741667,-122.1202778
on,ca,unknown,44.3,-78.333333
ca,us,other,33.7669444,-118.1883333
mi,us,unknown,42.6566667,-83.7530556
oh,,cigar,40.773662,-81.460856
ca,us,unknown,32.7152778,-117.1563889
wa,us,light,47.6105556,-122.1994444
co,us,sphere,37.9236111,-104.9297222
ok,us,other,36.4469444,-95.7080556
ma,us,circle,42.0666667,-72.8619444
bc,ca,other,52.983333,-122.483333
bc,,light,49.51397,-117.618387
oh,us,light,39.6005556,-82.9461111
ca,us,unknown,40.8022222,-124.1625
nv,us,cylinder,36.175,-115.1363889
nm,us,oval,35.0844444,-106.6505556
va,us,triangle,37.5536111,-77.4605556
az,us,unknown,32.2216667,-110.9258333
fl,,other,27.860302,-80.447274
,gb,fireball,51.883333,-0.516667
mi,us,sphere,43.25,-85.1330556
sk,ca,circle,52.133333,-106.666667
il,,light,41.462072,-87.894245
mo,us,light,39.1269,-92.4399
il,us,circle,41.6027778,-87.7438889
il,us,light,41.6027778,-87.7438889
il,us,diamond,41.6302778,-87.8538889
il,us,circle,41.5733333,-87.7844444
il,,light,41.626389,-87.711667
il,us,light,41.6302778,-87.8538889
il,us,light,41.6302778,-87.8538889
il,us,light,41.6252778,-87.7175
il,us,changing,41.6027778,-87.7438889
il,us,light,41.6027778,-87.7438889
il,,formation,41.626389,-87.711667
il,us,circle,41.5733333,-87.7844444
il,us,circle,41.5733333,-87.7844444
il,us,formation,41.5733333,-87.7844444
il,us,triangle,41.5733333,-87.7844444
il,us,triangle,41.5733333,-87.7844444
il,us,light,41.6027778,-87.7438889
il,us,light,41.7205556,-87.7016667
il,us,light,41.6688889,-87.7386111
il,us,light,41.6611111,-87.7525
oh,us,other,41.1338889,-81.4847222
il,us,changing,41.8777778,-87.9027778
il,us,triangle,41.4225,-87.9858333
il,us,cylinder,41.6027778,-87.7438889
il,us,light,41.6027778,-87.7438889
il,us,unknown,41.6027778,-87.7438889
il,us,light,41.6316667,-87.6813889
ky,us,circle,38.5730556,-82.8302778
fl,us,light,25.4683333,-80.4777778
nm,us,disk,35.0844444,-106.6505556
fl,us,sphere,26.6155556,-80.0572222
az,us,oval,33.4483333,-112.0733333
ca,us,formation,34.0522222,-118.2427778
fl,us,teardrop,26.7052778,-80.0366667
in,,triangle,41.05143,-86.603065
mn,us,triangle,45.1888889,-93.5527778
tx,us,light,30.6647222,-97.9222222
ca,us,chevron,37.3394444,-121.8938889
on,ca,light,43.25,-79.833333
ca,us,unknown,38.2972222,-122.2844444
oh,us,unknown,39.4733333,-82.7394444
ok,us,light,35.4675,-97.5161111
,gb,light,52.75,1.3
mi,us,unknown,45.07,-85.2644444
mb,,other,49.972636,-98.282777
il,us,light,41.5733333,-87.7844444
mi,us,oval,41.9025,-85.7994444
nm,us,oval,35.2333333,-106.6638889
,,teardrop,40.182846,29.067084
tx,us,circle,32.8138889,-96.9486111
ca,us,other,34.0094444,-118.1044444
,,triangle,33.223191,43.679291
ny,us,rectangle,40.7141667,-74.0063889
sc,us,circle,32.7938889,-79.8627778
il,us,oval,41.6269444,-88.2038889
mo,us,cigar,39.1886111,-91.9827778
or,,other,42.068889,-123.720833
ia,us,unknown,43.07,-94.2327778
wa,us,chevron,48.7838889,-117.8105556
ri,,disk,41.714918,-71.463612
md,us,oval,39.5786111,-76.6158333
nv,us,fireball,36.175,-115.1363889
tx,us,,30.2669444,-97.7427778
wa,us,fireball,47.5675,-121.8875
wa,us,fireball,45.6666667,-122.5597222
wa,us,circle,46.7313889,-117.1786111
wa,us,teardrop,47.6063889,-122.3308333
ny,us,unknown,42.7675,-78.7441667
al,,unknown,33.635026,-85.795908
wa,us,light,47.6063889,-122.3308333
ca,us,sphere,38.7522222,-121.2869444
co,,changing,37.963699,-104.838261
nm,us,fireball,35.6869444,-105.9372222
az,,light,33.800592,-112.204047
az,us,fireball,35.0241667,-110.6966667
co,us,,37.3791667,-105.0997222
nm,us,changing,35.5830556,-105.7694444
nm,us,light,32.77,-108.2797222
az,us,cylinder,35.4194444,-109.4958333
co,us,oval,40.015,-105.27
co,us,light,38.4,-105.2166667
tn,,changing,35.517491,-86.580447
co,us,circle,39.7391667,-104.9841667
co,,formation,39.604851,-106.356612
co,us,unknown,39.2247222,-106.0013889
co,us,fireball,39.0216667,-105.7952778
co,us,light,39.9161111,-106.725
co,us,sphere,38.35,-104.7222222
nm,us,light,35.6869444,-105.9372222
nm,us,formation,36.4072222,-105.5725
co,us,circle,38.8966667,-104.9716667
co,us,sphere,40.015,-105.27
co,us,fireball,38.7466667,-105.1777778
co,,light,32.486673,-91.963994
nm,us,formation,36.9033333,-104.4386111
nm,us,formation,36.9033333,-104.4386111
co,us,formation,39.4369444,-104.9591667
co,us,light,39.6375,-106.0613889
co,us,other,39.0916667,-104.8722222
co,us,light,38.35,-104.7222222
nm,us,light,36.7280556,-108.2180556
nm,us,circle,33.9177778,-106.8652778
ca,us,diamond,33.1191667,-117.0855556
ca,us,flash,34.0522222,-118.2427778
oh,us,oval,39.7588889,-84.1916667
on,ca,circle,44.383333,-79.7
,au,oval,-34.928661,138.598633
ga,,light,34.683983,-83.67435
nc,us,light,35.2269444,-80.8433333
il,us,oval,39.1752778,-89.6541667
oh,us,sphere,40.0680556,-82.5197222
nc,us,triangle,34.9236111,-77.7741667
hi,us,light,21.3155556,-158.0072222
sk,ca,disk,52.766667,-108.283333
nc,us,light,35.2080556,-82.2386111
tx,us,unknown,31.7380556,-99.9469444
ny,us,other,40.7616667,-73.3297222
fl,us,triangle,28.8002778,-81.2733333
ca,us,flash,37.7022222,-121.9347222
ar,us,triangle,35.0886111,-92.4419444
,,disk,3.139003,101.686855
oh,us,cylinder,41.4747222,-84.5525
ny,us,disk,40.6627778,-73.5519444
wv,us,cylinder,38.4191667,-82.4452778
va,us,light,37.4136111,-79.1425
mo,us,light,36.6080556,-94.4475
tx,us,oval,32.7833333,-96.8
al,us,cigar,33.5861111,-86.2861111
ri,us,circle,41.7,-71.4166667
tx,us,egg,33.5772222,-96.1780556
bc,ca,disk,50.183333,-98.316667
ca,us,light,33.9175,-116.7863889
wy,us,unknown,42.8613889,-105.8716667
wa,us,circle,48.0519444,-122.1758333
tx,us,other,29.3836111,-94.9025
nc,us,circle,35.7211111,-77.9158333
id,us,light,43.4666667,-112.0333333
wa,us,light,47.5963889,-120.6602778
wa,us,light,47.4830556,-122.2158333
al,us,light,33.8225,-85.8927778
,,unknown,40.183333,44.516667
wa,us,unknown,47.0344444,-122.8219444
in,us,triangle,41.3494444,-85.1355556
tx,us,sphere,32.7355556,-97.1077778
ca,us,other,37.3688889,-122.0352778
tn,us,triangle,36.5483333,-82.5619444
wv,,light,39.340925,-80.018966
ga,us,disk,33.1730556,-84.915
ri,us,cylinder,41.8786111,-71.3830556
mi,us,triangle,42.3086111,-83.4822222
ok,us,light,35.2525,-95.2372222
tn,us,oval,35.1494444,-90.0488889
wv,,sphere,39.340925,-80.018966
ri,us,disk,41.8238889,-71.4133333
oh,us,light,39.0305556,-82.8244444
ms,us,triangle,34.5097222,-88.2091667
fl,us,circle,29.055,-82.0625
ct,us,light,41.1411111,-73.2641667
fl,us,other,26.4611111,-80.0730556
fl,us,light,28.4319444,-82.6644444
sc,,triangle,32.753472,-79.952845
wi,us,other,43.0972222,-89.5041667
va,us,circle,38.2008333,-77.5894444
mi,,sphere,43.10729,-75.129221
tx,us,disk,32.3863889,-96.8480556
tx,us,other,32.7833333,-96.8
va,us,cigar,38.9886111,-78.3588889
nc,us,light,35.0525,-78.8786111
oh,us,triangle,41.2380556,-81.8419444
wa,us,oval,48.1988889,-122.1238889
sk,ca,changing,52.133333,-106.666667
ca,us,unknown,33.8752778,-117.5655556
ga,us,light,34.8241667,-85.2427778
ar,,circle,34.974532,-92.016534
ny,,unknown,40.579532,-74.150201
on,ca,other,48.4,-89.233333
fl,,unknown,29.807988,-84.859352
tx,us,triangle,26.1322222,-97.6308333
tx,us,unknown,31.7091667,-98.9908333
ms,us,circle,32.3413889,-90.3216667
ca,us,oval,36.3511111,-119.4191667
,,cigar,48.945484,2.037356
mo,us,unknown,38.4858333,-91.8502778
nc,us,triangle,34.2255556,-77.945
oh,us,sphere,39.1619444,-84.4569444
il,us,light,42.1102778,-88.0341667
ca,us,light,41.7830556,-123.0591667
ca,us,fireball,33.1580556,-117.3497222
mo,us,fireball,39.0997222,-94.5783333
mo,us,fireball,39.0997222,-94.5783333
wa,us,light,46.8569444,-122.8516667
ms,us,rectangle,31.2436111,-90.4530556
sc,,light,34.818831,-82.412391
ga,us,light,33.6675,-84.0177778
fl,,fireball,26.527578,-82.194817
sc,,unknown,32.237147,-80.860387
fl,us,formation,25.4683333,-80.4777778
tx,us,unknown,29.5819444,-95.7605556
co,us,light,38.8338889,-104.8208333
az,us,light,33.6305556,-112.3325
fl,us,formation,27.3361111,-82.5308333
ca,,circle,33.916403,-118.352575
va,,other,37.280971,-79.896982
on,ca,fireball,42.983333,-79.25
ca,us,light,34.1477778,-119.1941667
il,us,fireball,41.8008333,-87.9369444
or,us,light,44.0522222,-123.0855556
ca,us,fireball,34.0922222,-117.4341667
wi,us,other,42.7261111,-87.7827778
mi,us,unknown,42.7622222,-84.9925
ca,us,light,36.9752778,-121.9522222
mn,us,triangle,45.7375,-94.9522222
in,us,fireball,40.8830556,-85.4975
mi,us,triangle,42.4805556,-83.4755556
co,us,triangle,38.8338889,-104.8208333
md,us,flash,39.5358333,-76.3486111
ca,us,circle,35.3733333,-119.0177778
nj,,other,40.296218,-75.082115
co,,disk,40.103874,-105.170819
ca,,fireball,38.807404,-122.740546
in,us,triangle,40.1933333,-85.3863889
pa,us,unknown,40.4405556,-79.9961111
pa,us,unknown,40.4405556,-79.9961111
ri,,light,41.921111,-71.435
co,us,light,40.015,-105.27
la,us,unknown,29.7955556,-90.8227778
ny,us,sphere,43.2122222,-77.4302778
fl,us,light,26.0583333,-80.3375
fl,us,light,27.9472222,-82.4586111
ga,us,fireball,34.2072222,-84.1402778
tn,us,circle,36.5297222,-83.2175
mi,us,unknown,42.6916667,-83.5541667
ia,us,triangle,42.4927778,-92.3427778
ny,us,fireball,40.8841667,-72.9377778
,gb,fireball,51.514125,-0.093689
wi,us,unknown,43.3380556,-89.3802778
pa,us,circle,40.4405556,-79.9961111
pa,us,disk,40.4405556,-79.9961111
,,other,14.058324,108.277199
ny,us,chevron,42.6919444,-73.725
al,us,disk,33.5205556,-86.8025
,au,fireball,-31.95224,115.861397
ks,us,disk,38.4038889,-96.1813889
tn,us,triangle,36.0344444,-89.3855556
az,us,circle,33.8480556,-109.1425
nj,us,rectangle,39.7530556,-74.2233333
ms,us,light,30.2463889,-89.6111111
ms,us,light,30.2463889,-89.6111111
nc,us,disk,34.6875,-77.1194444
,au,cigar,-37.813938,144.963425
ny,us,other,42.8141667,-73.94
ky,us,chevron,36.8297222,-84.8491667
fl,us,disk,27.2436111,-80.83
co,us,triangle,38.2544444,-104.6086111
,gb,other,50.716667,-2
ca,us,sphere,33.6602778,-117.9983333
az,,light,33.539166,-112.558414
la,us,disk,29.9938889,-90.2416667
il,us,light,41.85,-87.65
nh,us,other,43.4441667,-71.6477778
oh,,other,39.612875,-84.248952
ne,us,egg,40.8,-96.6666667
ut,us,light,40.6669444,-111.8872222
nc,us,fireball,35.6008333,-82.5541667
nc,us,light,35.6008333,-82.5541667
mt,us,triangle,46.8722222,-113.9930556
or,us,fireball,44.6366667,-123.1047222
ok,us,oval,36.8744444,-94.8772222
nj,,disk,49.214439,-2.13125
pa,us,fireball,39.9991667,-78.2388889
az,us,cigar,33.5091667,-111.8983333
az,us,triangle,31.3797222,-110.1177778
mn,,chevron,46.729553,-94.6859
wa,us,triangle,48.1172222,-122.7591667
az,us,fireball,33.4483333,-112.0733333
ok,us,other,36.1538889,-95.9925
mn,us,formation,45.9763889,-94.3622222
ct,,fireball,41.117744,-73.408158
tx,us,other,32.7555556,-98.9019444
,,formation,-29.906301,-71.250204
tn,us,disk,36.4744444,-81.805
wv,us,disk,38.9863889,-81.9736111
vt,us,cigar,43.4155556,-72.8227778
az,,light,33.348216,-111.789581
az,us,oval,33.3527778,-111.7883333
az,us,unknown,33.3527778,-111.7883333
ok,us,fireball,36.1538889,-95.9925
,,light,50.39514,-3.513924
az,us,light,33.3702778,-112.5830556
fl,us,circle,25.7738889,-80.1938889
fl,us,disk,25.7738889,-80.1938889
co,us,disk,39.7391667,-104.9841667
az,us,formation,33.4483333,-112.0733333
,,other,48.097456,-0.349277
,gb,triangle,52.683333,-2.016667
ak,us,other,61.3213889,-149.5677778
ca,us,disk,37.725,-122.155
tx,us,circle,33.1672222,-95.1116667
ca,us,unknown,37.775,-122.4183333
nj,us,light,40.3041667,-74.1008333
az,us,formation,34.54,-112.4677778
wa,us,disk,47.4830556,-122.2158333
,,other,-25.274398,133.775136
id,us,light,47.5388889,-116.4708333
,gb,light,53.433333,-1.35
tx,us,triangle,33.6608333,-95.5552778
fl,us,light,26.3583333,-80.0833333
tx,us,triangle,33.6608333,-95.5552778
bc,ca,triangle,49.1,-122.65
ca,,circle,34.493484,-118.21636
ny,us,unknown,42.6525,-73.7566667
ca,us,circle,38.005,-121.8047222
pa,us,fireball,40.5983333,-76.0936111
ca,us,other,34.8641667,-118.1625
in,us,other,41.6833333,-86.25
sc,us,other,33.2055556,-80.6480556
on,ca,circle,43.866667,-79.033333
tx,us,sphere,32.7833333,-96.8
,,disk,-7.33683,110.498817
co,us,sphere,40.2502778,-103.7994444
wa,us,formation,47.2530556,-122.4430556
ca,us,other,37.7416667,-121.1233333
md,us,light,39.0838889,-77.1530556
ca,,cylinder,33.745573,-117.867834
ny,us,light,43.1008333,-75.2330556
ca,us,sphere,37.6688889,-122.0797222
,,sphere,43.580418,7.125102
,,cylinder,66.075833,-23.126667
fl,us,light,25.7738889,-80.1938889
fl,us,light,27.0438889,-82.2361111
wa,us,fireball,47.4508333,-122.8261111
ca,us,triangle,38.7908333,-121.2347222
ca,us,fireball,35.3733333,-119.0177778
la,us,oval,32.5158333,-93.7319444
fl,us,formation,28.7027778,-81.3386111
in,us,light,40.1877778,-85.1275
,ca,circle,43.866667,-79.433333
in,us,light,40.0455556,-86.0086111
,,oval,28.459497,77.026638
az,us,light,33.4483333,-112.0733333
az,us,sphere,33.4222222,-111.8219444
az,us,triangle,33.5805556,-112.2366667
tx,us,changing,30.6325,-97.6769444
ca,us,unknown,37.3394444,-121.8938889
on,ca,sphere,46.24,-63.21
ma,us,formation,41.8083333,-71.3375
fl,us,sphere,28.6608333,-81.3658333
bc,ca,unknown,46.216667,-63.483333
mi,us,light,42.6388889,-83.2911111
co,us,triangle,40.015,-105.27
ut,us,triangle,41.2230556,-111.9730556
mo,us,formation,38.7044444,-93.2280556
ny,us,light,40.7141667,-74.0063889
fl,us,formation,27.2155556,-81.8586111
pa,us,sphere,40.1416667,-75.2094444
ca,us,unknown,34.0522222,-118.2427778
in,,disk,37.060704,-88.525335
wi,us,circle,44.2619444,-88.4152778
ca,us,,33.6694444,-117.8222222
ca,us,circle,33.6694444,-117.8222222
pa,us,oval,39.9625,-76.7280556
ar,us,unknown,36.3319444,-94.1183333
pa,us,triangle,41.22,-74.8716667
ny,us,light,40.7297222,-73.2108333
pa,us,cigar,40.6113889,-79.8372222
pa,us,diamond,40.3355556,-75.9272222
nm,us,disk,35.2333333,-106.6638889
pa,us,other,41.245,-75.9311111
ky,us,circle,37.8805556,-84.5730556
wa,us,light,47.2530556,-122.4430556
tx,us,light,33.1975,-96.615
tn,us,changing,35.4816667,-86.0886111
,gb,light,52.833333,-2
va,us,light,38.7955556,-77.6141667
nv,us,changing,36.175,-115.1363889
mi,us,circle,42.2813889,-83.3863889
nh,us,unknown,43.1977778,-70.8741667
ga,us,formation,33.4472222,-84.1469444
wa,us,light,46.6022222,-120.5047222
tx,us,unknown,26.1888889,-98.155
tx,,light,30.099121,-95.615819
nf,,light,48.539371,-58.776848
tx,us,triangle,31.0747222,-96.1425
tx,us,cigar,30.0969444,-95.6158333
sd,us,light,43.55,-96.7
ca,us,other,37.4283333,-121.9055556
ca,us,other,37.4283333,-121.9055556
tx,us,oval,31.5491667,-97.1463889
mi,us,circle,41.92,-84.6305556
va,us,sphere,38.8902778,-77.0844444
tx,us,cigar,32.7833333,-96.8
al,us,chevron,30.6033333,-87.9036111
mo,us,rectangle,38.7669444,-90.4113889
ma,us,disk,42.3583333,-71.0602778
tx,us,chevron,31.3380556,-94.7288889
fl,us,circle,27.8425,-82.6997222
az,,changing,35.022485,-114.58927
ia,us,light,42.4927778,-92.3427778
tn,us,light,35.9605556,-83.9208333
tx,us,changing,31.5491667,-97.1463889
tn,us,circle,36.2716667,-83.14
nc,us,light,33.8941667,-78.4269444
ut,us,disk,37.1041667,-113.5833333
sc,us,unknown,32.7763889,-79.9311111
tx,us,triangle,29.4238889,-98.4933333
mt,us,light,47.9177778,-108.5255556
fl,us,fireball,28.6119444,-80.8077778
il,us,unknown,41.85,-87.65
pa,us,rectangle,40.4405556,-79.9961111
pa,us,circle,40.9747222,-80.4938889
tn,us,sphere,36.5805556,-87.76
tn,us,circle,36.5297222,-87.3594444
or,us,cylinder,42.1947222,-122.7083333
pa,us,light,39.8963889,-80.1794444
or,us,oval,44.9430556,-123.0338889
az,us,other,33.4483333,-112.0733333
az,us,light,33.3702778,-112.5830556
az,us,,33.5386111,-112.1852778
fl,us,chevron,26.6155556,-80.0572222
fl,us,cylinder,26.6155556,-80.0572222
me,us,changing,43.5405556,-70.8486111
ct,us,light,41.4202778,-72.4069444
az,us,chevron,32.2216667,-110.9258333
md,us,light,39.6527778,-78.7627778
nj,,sphere,39.819722,-75.122778
wi,us,circle,43.0116667,-88.2313889
ky,us,,39.1063889,-84.4788889
ok,us,sphere,35.4675,-97.5161111
fl,us,fireball,26.6583333,-80.2416667
mi,us,light,44.6613889,-84.7147222
ak,us,fireball,61.2180556,-149.9002778
on,ca,triangle,43.9,-78.866667
wv,us,unknown,38.1958333,-81.4777778
nj,us,circle,39.8911111,-74.9222222
pa,us,light,39.8811111,-75.3241667
,,changing,25.317645,82.973914
ct,us,circle,41.6022222,-72.9872222
tx,us,unknown,30.2669444,-97.7427778
ny,us,light,43.0280556,-73.3816667
oh,us,triangle,41.3144444,-81.8358333
mo,us,fireball,38.2205556,-90.3958333
ny,us,disk,42.1033333,-76.2625
ak,us,other,57.79,-152.4072222
mo,us,formation,38.6272222,-90.1977778
mi,us,triangle,42.7358333,-83.4188889
oh,us,changing,39.9611111,-82.9988889
pa,us,other,40.2522222,-80.0030556
oh,us,formation,40.7425,-84.1052778
in,us,light,41.215,-86.7758333
va,us,triangle,36.7280556,-76.5838889
nc,us,light,35.7452778,-81.685
on,ca,sphere,44.25,-79.466667
oh,us,formation,39.3994444,-84.5613889
tx,us,triangle,30.2669444,-97.7427778
oh,us,light,39.5588889,-84.3041667
oh,us,fireball,39.3994444,-84.5613889
,,circle,9.512017,100.013593
oh,us,unknown,39.5522222,-84.2333333
oh,us,light,39.0875,-81.9227778
oh,us,fireball,39.6427778,-84.2866667
il,us,formation,40.6936111,-89.5888889
oh,us,unknown,39.5522222,-84.2333333
co,us,formation,39.1911111,-106.8169444
co,us,light,39.0638889,-108.55
on,ca,sphere,45.766667,-79.4
oh,,diamond,39.898404,-81.827354
oh,us,diamond,40.0333333,-83.1583333
ga,us,circle,34.9491667,-83.7575
il,us,other,41.88,-88.0077778
ma,,sphere,42.766667,-70.845833
sc,us,circle,34.5033333,-82.6502778
ca,us,fireball,38.6786111,-121.2247222
oh,us,fireball,39.1619444,-84.4569444
ca,us,sphere,38.6786111,-121.2247222
tx,us,disk,26.2155556,-98.325
tn,us,formation,35.3413889,-89.8972222
tn,us,formation,35.1494444,-90.0488889
ct,us,disk,41.6716667,-72.9497222
nc,us,oval,36.4269444,-77.5958333
md,us,sphere,39.6977778,-76.0630556
ca,,triangle,36.505389,-117.079408
mo,us,cylinder,37.7808333,-90.4216667
ca,us,,41.7561111,-124.2005556
ny,us,light,40.7141667,-74.0063889
wa,us,,47.2530556,-122.4430556
mi,,light,44.130575,-84.60724
nv,us,triangle,39.5297222,-119.8127778
fl,us,circle,29.6513889,-82.325
or,us,circle,46.1880556,-123.83
tx,us,diamond,31.8455556,-102.3672222
ca,us,triangle,34.1591667,-118.5002778
ut,,circle,41.184944,-112.014664
nv,us,other,39.5297222,-119.8127778
ca,us,light,36.8525,-121.4005556
nm,,changing,36.665547,-106.691032
oh,,oval,41.734069,-81.242025
,gb,unknown,55.766667,-4.166667
nm,us,disk,35.6869444,-105.9372222
ky,us,triangle,38.9988889,-84.6266667
pa,us,other,40.4405556,-79.9961111
wi,us,light,43.1344444,-90.7052778
mi,us,circle,42.7325,-84.5555556
ny,us,circle,40.7161111,-73.8505556
az,,other,32.686184,-114.193944
az,,other,32.686184,-114.193944
ok,us,fireball,36.1538889,-95.9925
ks,us,fireball,38.0466667,-97.3447222
ks,us,other,37.6922222,-97.3372222
tn,us,cylinder,35.9605556,-83.9208333
ky,us,triangle,38.2541667,-85.7594444
ok,,fireball,35.46756,-97.516428
tx,us,cylinder,32.4058333,-99.4933333
ok,us,fireball,36.0227778,-95.9680556
